,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Year,Month,Days,Week,City,Total Revenue
59189,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 06:59:00,"22 Washington St, New York City, NY 10001",2019,12,19,51,New York City,2.990000009536743
59195,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 12:40:00,"774 Hickory St, Seattle, WA 98101",2019,12,19,51,Seattle,7.679999828338624
59233,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 18:08:00,"798 Washington St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
59238,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 11:43:00,"165 Church St, Boston, MA 02215",2019,12,19,51,Boston,99.98999786376952
59272,Apple Airpods Headphones,1.0,150.0,2019-12-19 11:57:00,"260 Center St, Austin, TX 73301",2019,12,19,51,Austin,150.0
59307,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 12:37:00,"310 5th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.949999809265137
59348,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 20:55:00,"88 1st St, Atlanta, GA 30301",2019,12,19,51,Atlanta,11.949999809265137
59382,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 11:16:00,"901 Hickory St, Portland, ME 04101",2019,12,19,51,Portland,99.98999786376952
59469,Apple Airpods Headphones,1.0,150.0,2019-12-19 20:03:00,"339 Wilson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,150.0
59530,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 11:59:00,"797 Chestnut St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,99.98999786376952
59565,20in Monitor,1.0,109.98999786376952,2019-12-19 19:00:00,"501 Center St, San Francisco, CA 94016",2019,12,19,51,San Francisco,109.98999786376952
59602,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 11:17:00,"593 Center St, Austin, TX 73301",2019,12,19,51,Austin,379.989990234375
59651,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 16:42:00,"309 Pine St, New York City, NY 10001",2019,12,19,51,New York City,3.839999914169312
59660,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 09:59:00,"484 North St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
59664,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 23:45:00,"647 Sunset St, Portland, OR 97035",2019,12,19,51,Portland,2.990000009536743
59705,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 10:05:00,"773 Park St, San Francisco, CA 94016",2019,12,19,51,San Francisco,99.98999786376952
59726,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 11:16:00,"337 Main St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
59756,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 10:53:00,"410 Hill St, Boston, MA 02215",2019,12,19,51,Boston,149.99000549316406
59794,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 16:35:00,"99 Spruce St, Portland, ME 04101",2019,12,19,51,Portland,11.949999809265137
59911,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 16:24:00,"235 Park St, New York City, NY 10001",2019,12,19,51,New York City,14.949999809265137
59917,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 12:08:00,"633 Willow St, Boston, MA 02215",2019,12,19,51,Boston,14.949999809265137
60006,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 16:16:00,"534 Center St, New York City, NY 10001",2019,12,19,51,New York City,11.949999809265137
60044,Wired Headphones,2.0,11.989999771118164,2019-12-19 14:16:00,"686 14th St, Portland, OR 97035",2019,12,19,51,Portland,23.979999542236328
60071,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 15:01:00,"202 Main St, New York City, NY 10001",2019,12,19,51,New York City,2.990000009536743
60094,20in Monitor,1.0,109.98999786376952,2019-12-19 09:13:00,"29 Main St, Austin, TX 73301",2019,12,19,51,Austin,109.98999786376952
60118,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 08:40:00,"876 Elm St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,389.989990234375
60127,20in Monitor,1.0,109.98999786376952,2019-12-19 19:02:00,"256 11th St, Atlanta, GA 30301",2019,12,19,51,Atlanta,109.98999786376952
60152,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 11:37:00,"662 8th St, New York City, NY 10001",2019,12,19,51,New York City,99.98999786376952
60156,iPhone,1.0,700.0,2019-12-19 09:47:00,"159 Park St, Atlanta, GA 30301",2019,12,19,51,Atlanta,700.0
60162,iPhone,1.0,700.0,2019-12-19 18:51:00,"144 Washington St, Boston, MA 02215",2019,12,19,51,Boston,700.0
60200,20in Monitor,1.0,109.98999786376952,2019-12-19 22:17:00,"112 Forest St, Portland, OR 97035",2019,12,19,51,Portland,109.98999786376952
60249,Wired Headphones,1.0,11.989999771118164,2019-12-19 18:01:00,"717 Center St, New York City, NY 10001",2019,12,19,51,New York City,11.989999771118164
60443,Google Phone,1.0,600.0,2019-12-19 14:59:00,"694 Cherry St, Portland, OR 97035",2019,12,19,51,Portland,600.0
60472,Apple Airpods Headphones,1.0,150.0,2019-12-19 11:08:00,"699 Ridge St, Atlanta, GA 30301",2019,12,19,51,Atlanta,150.0
60556,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 18:38:00,"491 8th St, Boston, MA 02215",2019,12,19,51,Boston,99.98999786376952
60572,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 20:19:00,"203 Pine St, Dallas, TX 75001",2019,12,19,51,Dallas,14.949999809265137
60576,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 18:20:00,"19 Jackson St, Austin, TX 73301",2019,12,19,51,Austin,2.990000009536743
60589,Wired Headphones,1.0,11.989999771118164,2019-12-19 20:51:00,"525 Adams St, Atlanta, GA 30301",2019,12,19,51,Atlanta,11.989999771118164
60644,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 15:41:00,"479 Hickory St, Dallas, TX 75001",2019,12,19,51,Dallas,14.949999809265137
60645,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 19:31:00,"813 5th St, New York City, NY 10001",2019,12,19,51,New York City,11.949999809265137
60715,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 07:45:00,"253 Elm St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
60753,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 12:10:00,"273 River St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,99.98999786376952
60772,Lightning Charging Cable,2.0,14.949999809265137,2019-12-19 17:56:00,"838 Lakeview St, Dallas, TX 75001",2019,12,19,51,Dallas,29.899999618530273
60799,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 13:25:00,"424 Jefferson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
60814,Apple Airpods Headphones,1.0,150.0,2019-12-19 07:12:00,"157 Forest St, Portland, OR 97035",2019,12,19,51,Portland,150.0
60820,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 04:22:00,"238 Meadow St, Portland, ME 04101",2019,12,19,51,Portland,3.839999914169312
60831,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 11:23:00,"768 South St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,2.990000009536743
60879,Apple Airpods Headphones,1.0,150.0,2019-12-19 21:48:00,"693 Johnson St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,150.0
60900,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 10:25:00,"997 Lakeview St, Atlanta, GA 30301",2019,12,19,51,Atlanta,149.99000549316406
60940,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 19:42:00,"623 Lakeview St, Portland, OR 97035",2019,12,19,51,Portland,5.980000019073486
61020,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 12:19:00,"560 Main St, Austin, TX 73301",2019,12,19,51,Austin,14.949999809265137
61050,Apple Airpods Headphones,1.0,150.0,2019-12-19 10:07:00,"498 Maple St, Seattle, WA 98101",2019,12,19,51,Seattle,150.0
61121,Flatscreen TV,1.0,300.0,2019-12-19 05:21:00,"440 River St, Austin, TX 73301",2019,12,19,51,Austin,300.0
61180,Wired Headphones,1.0,11.989999771118164,2019-12-19 19:18:00,"257 River St, Atlanta, GA 30301",2019,12,19,51,Atlanta,11.989999771118164
61337,Google Phone,1.0,600.0,2019-12-19 14:27:00,"147 1st St, San Francisco, CA 94016",2019,12,19,51,San Francisco,600.0
61338,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 14:27:00,"147 1st St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.949999809265137
61339,Flatscreen TV,1.0,300.0,2019-12-19 12:44:00,"440 Adams St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,300.0
61356,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 11:54:00,"487 Sunset St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,379.989990234375
61357,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 13:15:00,"723 11th St, Dallas, TX 75001",2019,12,19,51,Dallas,11.949999809265137
61367,Wired Headphones,1.0,11.989999771118164,2019-12-19 11:22:00,"737 Wilson St, New York City, NY 10001",2019,12,19,51,New York City,11.989999771118164
61393,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 22:51:00,"675 Walnut St, San Francisco, CA 94016",2019,12,19,51,San Francisco,3.839999914169312
61432,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 06:47:00,"946 Forest St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,379.989990234375
61615,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 11:53:00,"661 Wilson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,3.839999914169312
61633,AA Batteries (4-pack),3.0,2.990000009536743,2019-12-19 09:13:00,"701 South St, San Francisco, CA 94016",2019,12,19,51,San Francisco,8.97000002861023
61662,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 19:32:00,"851 Chestnut St, Seattle, WA 98101",2019,12,19,51,Seattle,99.98999786376952
61667,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 22:24:00,"226 Church St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,99.98999786376952
61671,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 22:54:00,"788 10th St, Dallas, TX 75001",2019,12,19,51,Dallas,14.949999809265137
61758,Macbook Pro Laptop,1.0,1700.0,2019-12-19 00:07:00,"131 Jefferson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,1700.0
61774,iPhone,1.0,700.0,2019-12-19 23:02:00,"230 South St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,700.0
61777,AA Batteries (4-pack),3.0,2.990000009536743,2019-12-19 08:02:00,"693 Washington St, San Francisco, CA 94016",2019,12,19,51,San Francisco,8.97000002861023
61880,AA Batteries (4-pack),3.0,2.990000009536743,2019-12-19 15:29:00,"924 Forest St, San Francisco, CA 94016",2019,12,19,51,San Francisco,8.97000002861023
61947,AA Batteries (4-pack),3.0,3.839999914169312,2019-12-19 11:24:00,"602 Sunset St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.519999742507936
61971,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 17:28:00,"826 North St, San Francisco, CA 94016",2019,12,19,51,San Francisco,5.980000019073486
62005,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 23:07:00,"959 Chestnut St, Boston, MA 02215",2019,12,19,51,Boston,99.98999786376952
62010,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 12:43:00,"986 2nd St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.949999809265137
62013,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 09:00:00,"200 Elm St, Seattle, WA 98101",2019,12,19,51,Seattle,3.839999914169312
62066,Wired Headphones,1.0,11.989999771118164,2019-12-19 10:54:00,"648 Walnut St, Seattle, WA 98101",2019,12,19,51,Seattle,11.989999771118164
62087,iPhone,1.0,700.0,2019-12-19 16:42:00,"492 South St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,700.0
62088,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 16:42:00,"492 South St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
62091,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 23:55:00,"644 9th St, Seattle, WA 98101",2019,12,19,51,Seattle,14.949999809265137
62095,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 17:42:00,"437 6th St, Portland, OR 97035",2019,12,19,51,Portland,14.949999809265137
62100,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 19:19:00,"280 Spruce St, New York City, NY 10001",2019,12,19,51,New York City,99.98999786376952
62112,Macbook Pro Laptop,1.0,1700.0,2019-12-19 18:21:00,"207 5th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,1700.0
62198,AA Batteries (4-pack),4.0,3.839999914169312,2019-12-19 09:00:00,"650 10th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,15.359999656677248
62243,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 03:10:00,"130 West St, San Francisco, CA 94016",2019,12,19,51,San Francisco,2.990000009536743
62269,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 20:13:00,"537 Jefferson St, Atlanta, GA 30301",2019,12,19,51,Atlanta,3.839999914169312
62281,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 08:36:00,"799 Willow St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,2.990000009536743
62282,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 01:34:00,"951 Dogwood St, Portland, ME 04101",2019,12,19,51,Portland,149.99000549316406
62291,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 03:40:00,"552 Ridge St, San Francisco, CA 94016",2019,12,19,51,San Francisco,379.989990234375
62302,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 23:49:00,"915 Lincoln St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,149.99000549316406
62317,AA Batteries (4-pack),4.0,2.990000009536743,2019-12-19 10:44:00,"553 7th St, New York City, NY 10001",2019,12,19,51,New York City,11.960000038146973
62336,Lightning Charging Cable,2.0,14.949999809265137,2019-12-19 22:38:00,"965 Ridge St, San Francisco, CA 94016",2019,12,19,51,San Francisco,29.899999618530273
62367,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 12:54:00,"675 1st St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,99.98999786376952
62376,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 21:13:00,"58 Wilson St, Boston, MA 02215",2019,12,19,51,Boston,5.980000019073486
62379,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 09:38:00,"764 Lincoln St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
62385,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 13:29:00,"586 7th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,389.989990234375
62404,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 09:02:00,"484 River St, Seattle, WA 98101",2019,12,19,51,Seattle,11.949999809265137
62434,ThinkPad Laptop,1.0,999.989990234375,2019-12-19 10:51:00,"924 Hill St, Boston, MA 02215",2019,12,19,51,Boston,999.989990234375
62445,Apple Airpods Headphones,1.0,150.0,2019-12-19 22:25:00,"245 Elm St, Austin, TX 73301",2019,12,19,51,Austin,150.0
62452,Flatscreen TV,1.0,300.0,2019-12-19 18:39:00,"837 Dogwood St, San Francisco, CA 94016",2019,12,19,51,San Francisco,300.0
62465,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 21:41:00,"708 Spruce St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,149.99000549316406
62518,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 14:12:00,"136 Spruce St, Boston, MA 02215",2019,12,19,51,Boston,5.980000019073486
62557,Lightning Charging Cable,2.0,14.949999809265137,2019-12-19 12:17:00,"633 1st St, Boston, MA 02215",2019,12,19,51,Boston,29.899999618530273
62589,Wired Headphones,1.0,11.989999771118164,2019-12-19 14:10:00,"921 Johnson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.989999771118164
62617,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 14:34:00,"15 Lincoln St, San Francisco, CA 94016",2019,12,19,51,San Francisco,99.98999786376952
62639,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 18:39:00,"192 5th St, Austin, TX 73301",2019,12,19,51,Austin,11.949999809265137
62689,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 10:33:00,"649 10th St, New York City, NY 10001",2019,12,19,51,New York City,379.989990234375
62704,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 19:19:00,"534 13th St, Portland, OR 97035",2019,12,19,51,Portland,5.980000019073486
62727,Google Phone,1.0,600.0,2019-12-19 00:38:00,"427 Spruce St, Boston, MA 02215",2019,12,19,51,Boston,600.0
62862,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 17:56:00,"750 Meadow St, San Francisco, CA 94016",2019,12,19,51,San Francisco,99.98999786376952
62892,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 02:06:00,"562 11th St, Atlanta, GA 30301",2019,12,19,51,Atlanta,2.990000009536743
62896,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 22:46:00,"145 Forest St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,2.990000009536743
62979,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 18:18:00,"984 Johnson St, San Francisco, CA 94016",2019,12,19,51,San Francisco,14.949999809265137
63044,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 23:38:00,"220 11th St, Austin, TX 73301",2019,12,19,51,Austin,11.949999809265137
63067,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 11:03:00,"76 Elm St, Portland, OR 97035",2019,12,19,51,Portland,3.839999914169312
63075,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 18:13:00,"940 6th St, New York City, NY 10001",2019,12,19,51,New York City,14.949999809265137
63093,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 13:47:00,"121 Park St, Boston, MA 02215",2019,12,19,51,Boston,5.980000019073486
63190,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 18:11:00,"188 Sunset St, Austin, TX 73301",2019,12,19,51,Austin,379.989990234375
63194,Wired Headphones,1.0,11.989999771118164,2019-12-19 14:40:00,"283 14th St, Dallas, TX 75001",2019,12,19,51,Dallas,11.989999771118164
63216,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 14:11:00,"577 Center St, Boston, MA 02215",2019,12,19,51,Boston,3.839999914169312
63236,Lightning Charging Cable,2.0,14.949999809265137,2019-12-19 11:48:00,"68 1st St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,29.899999618530273
63241,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 21:31:00,"830 Lakeview St, Atlanta, GA 30301",2019,12,19,51,Atlanta,14.949999809265137
63294,Wired Headphones,2.0,11.989999771118164,2019-12-19 10:32:00,"341 7th St, Dallas, TX 75001",2019,12,19,51,Dallas,23.979999542236328
63299,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 21:12:00,"874 Maple St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,149.99000549316406
63344,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 10:08:00,"686 Jefferson St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
63350,34in Ultrawide Monitor,1.0,379.989990234375,2019-12-19 12:48:00,"263 Sunset St, Boston, MA 02215",2019,12,19,51,Boston,379.989990234375
63415,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 16:31:00,"139 Elm St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,14.949999809265137
63420,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 20:52:00,"312 Madison St, Austin, TX 73301",2019,12,19,51,Austin,3.839999914169312
63441,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 21:48:00,"606 Chestnut St, San Francisco, CA 94016",2019,12,19,51,San Francisco,149.99000549316406
63478,AA Batteries (4-pack),3.0,2.990000009536743,2019-12-19 23:23:00,"948 2nd St, New York City, NY 10001",2019,12,19,51,New York City,8.97000002861023
63489,USB-C Charging Cable,1.0,11.949999809265137,2019-12-19 21:55:00,"954 Lakeview St, San Francisco, CA 94016",2019,12,19,51,San Francisco,11.949999809265137
63516,AA Batteries (4-pack),2.0,2.990000009536743,2019-12-19 22:19:00,"404 Madison St, Boston, MA 02215",2019,12,19,51,Boston,5.980000019073486
63521,Flatscreen TV,1.0,300.0,2019-12-19 16:22:00,"276 Maple St, Dallas, TX 75001",2019,12,19,51,Dallas,300.0
63561,20in Monitor,1.0,109.98999786376952,2019-12-19 17:12:00,"987 River St, Atlanta, GA 30301",2019,12,19,51,Atlanta,109.98999786376952
63564,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 21:23:00,"451 14th St, Seattle, WA 98101",2019,12,19,51,Seattle,149.99000549316406
63573,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 22:39:00,"562 Walnut St, Boston, MA 02215",2019,12,19,51,Boston,99.98999786376952
63616,20in Monitor,1.0,109.98999786376952,2019-12-19 19:51:00,"682 Cedar St, Seattle, WA 98101",2019,12,19,51,Seattle,109.98999786376952
63621,AA Batteries (4-pack),3.0,2.990000009536743,2019-12-19 06:18:00,"85 Walnut St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,8.97000002861023
63631,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 20:11:00,"870 6th St, Atlanta, GA 30301",2019,12,19,51,Atlanta,3.839999914169312
63675,ThinkPad Laptop,1.0,999.989990234375,2019-12-19 19:02:00,"177 Church St, Boston, MA 02215",2019,12,19,51,Boston,999.989990234375
63676,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 08:21:00,"890 8th St, Seattle, WA 98101",2019,12,19,51,Seattle,14.949999809265137
63689,Bose SoundSport Headphones,1.0,99.98999786376952,2019-12-19 10:08:00,"35 Washington St, Atlanta, GA 30301",2019,12,19,51,Atlanta,99.98999786376952
63721,Flatscreen TV,1.0,300.0,2019-12-19 11:15:00,"641 9th St, Dallas, TX 75001",2019,12,19,51,Dallas,300.0
63735,Lightning Charging Cable,2.0,14.949999809265137,2019-12-19 13:39:00,"153 10th St, Austin, TX 73301",2019,12,19,51,Austin,29.899999618530273
63752,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 19:04:00,"382 2nd St, Portland, OR 97035",2019,12,19,51,Portland,3.839999914169312
63816,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 18:54:00,"77 12th St, New York City, NY 10001",2019,12,19,51,New York City,3.839999914169312
63882,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 22:11:00,"421 7th St, New York City, NY 10001",2019,12,19,51,New York City,14.949999809265137
63921,iPhone,1.0,700.0,2019-12-19 12:34:00,"545 12th St, Boston, MA 02215",2019,12,19,51,Boston,700.0
63922,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 12:34:00,"545 12th St, Boston, MA 02215",2019,12,19,51,Boston,14.949999809265137
63945,USB-C Charging Cable,2.0,11.949999809265137,2019-12-19 21:27:00,"257 Ridge St, Austin, TX 73301",2019,12,19,51,Austin,23.899999618530273
64111,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 15:53:00,"287 1st St, Boston, MA 02215",2019,12,19,51,Boston,3.839999914169312
64135,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 16:15:00,"43 7th St, Dallas, TX 75001",2019,12,19,51,Dallas,14.949999809265137
64151,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 18:14:00,"180 2nd St, San Francisco, CA 94016",2019,12,19,51,San Francisco,7.679999828338624
64228,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 11:29:00,"208 Meadow St, San Francisco, CA 94016",2019,12,19,51,San Francisco,389.989990234375
64276,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 11:05:00,"520 Jackson St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,149.99000549316406
64302,27in 4K Gaming Monitor,1.0,389.989990234375,2019-12-19 18:47:00,"800 Elm St, New York City, NY 10001",2019,12,19,51,New York City,389.989990234375
64366,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 11:49:00,"92 Elm St, Boston, MA 02215",2019,12,19,51,Boston,2.990000009536743
64367,ThinkPad Laptop,1.0,999.989990234375,2019-12-19 15:17:00,"159 Pine St, San Francisco, CA 94016",2019,12,19,51,San Francisco,999.989990234375
64405,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 10:17:00,"953 Cedar St, San Francisco, CA 94016",2019,12,19,51,San Francisco,2.990000009536743
64420,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 08:26:00,"260 South St, Dallas, TX 75001",2019,12,19,51,Dallas,2.990000009536743
64435,Apple Airpods Headphones,1.0,150.0,2019-12-19 10:37:00,"146 Hill St, Atlanta, GA 30301",2019,12,19,51,Atlanta,150.0
64460,27in FHD Monitor,1.0,149.99000549316406,2019-12-19 10:09:00,"250 Wilson St, Austin, TX 73301",2019,12,19,51,Austin,149.99000549316406
64483,Apple Airpods Headphones,1.0,150.0,2019-12-19 20:49:00,"390 Maple St, Seattle, WA 98101",2019,12,19,51,Seattle,150.0
64496,ThinkPad Laptop,1.0,999.989990234375,2019-12-19 17:19:00,"531 Hickory St, Portland, OR 97035",2019,12,19,51,Portland,999.989990234375
64533,Lightning Charging Cable,1.0,14.949999809265137,2019-12-19 13:23:00,"760 River St, New York City, NY 10001",2019,12,19,51,New York City,14.949999809265137
64543,20in Monitor,1.0,109.98999786376952,2019-12-19 00:22:00,"676 8th St, Los Angeles, CA 90001",2019,12,19,51,Los Angeles,109.98999786376952
64557,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 09:49:00,"817 10th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,2.990000009536743
64567,AA Batteries (4-pack),1.0,2.990000009536743,2019-12-19 21:29:00,"710 Spruce St, New York City, NY 10001",2019,12,19,51,New York City,2.990000009536743
64583,AA Batteries (4-pack),1.0,3.839999914169312,2019-12-19 12:06:00,"914 2nd St, Boston, MA 02215",2019,12,19,51,Boston,3.839999914169312
64624,Wired Headphones,1.0,11.989999771118164,2019-12-19 11:48:00,"915 Park St, Seattle, WA 98101",2019,12,19,51,Seattle,11.989999771118164
64644,Wired Headphones,1.0,11.989999771118164,2019-12-19 16:59:00,"443 9th St, Austin, TX 73301",2019,12,19,51,Austin,11.989999771118164
64674,ThinkPad Laptop,1.0,999.989990234375,2019-12-19 09:47:00,"406 14th St, San Francisco, CA 94016",2019,12,19,51,San Francisco,999.989990234375
64698,Lightning Charging Cable,2.0,14.949999809265137,2019-12-19 16:01:00,"936 River St, Austin, TX 73301",2019,12,19,51,Austin,29.899999618530273
64699,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 16:01:00,"936 River St, Austin, TX 73301",2019,12,19,51,Austin,7.679999828338624
64736,AA Batteries (4-pack),2.0,3.839999914169312,2019-12-19 11:34:00,"938 10th St, New York City, NY 10001",2019,12,19,51,New York City,7.679999828338624
64751,Wired Headphones,1.0,11.989999771118164,2019-12-19 19:07:00,"634 Lake St, Atlanta, GA 30301",2019,12,19,51,Atlanta,11.989999771118164
